;player;nationality;position;age;birth_year;games;games_starts;minutes;goals;assists;pens_made;pens_att;cards_yellow;cards_red;goals_per90;assists_per90;goals_assists_per90;goals_pens_per90;goals_assists_pens_per90;xg;npxg;xg_per90;npxg_per90;minutes_90s;shots_on_target;shots_free_kicks;shots_on_target_pct;shots_on_target_per90;goals_per_shot;goals_per_shot_on_target;npxg_per_shot;xg_net;npxg_net;passes_completed;passes;passes_pct;passes_total_distance;passes_progressive_distance;passes_completed_short;passes_short;passes_pct_short;passes_completed_medium;passes_medium;passes_pct_medium;passes_completed_long;passes_long;passes_pct_long;assisted_shots;passes_into_final_third;passes_into_penalty_area;crosses_into_penalty_area;progressive_passes;passes_live;passes_dead;passes_free_kicks;through_balls;passes_switches;crosses;corner_kicks;corner_kicks_in;corner_kicks_out;corner_kicks_straight;throw_ins;passes_offsides;passes_blocked;sca;sca_per90;sca_passes_live;sca_passes_dead;sca_dribbles;sca_shots;sca_fouled;gca;gca_per90;gca_passes_live;gca_passes_dead;gca_dribbles;gca_shots;gca_fouled;tackles;tackles_won;tackles_def_3rd;tackles_mid_3rd;tackles_att_3rd;dribble_tackles;dribbles_vs;dribble_tackles_pct;dribbled_past;blocks;blocked_shots;blocked_passes;interceptions;clearances;errors;touches;touches_def_pen_area;touches_def_3rd;touches_mid_3rd;touches_att_3rd;touches_att_pen_area;touches_live_ball;dribbles_completed;dribbles;dribbles_completed_pct;passes_received;miscontrols;dispossessed;cards_yellow_red;fouls;fouled;offsides;pens_won;pens_conceded;own_goals;ball_recoveries;aerials_won;aerials_lost;aerials_won_pct
569;Jack Cork;eng ENG;MF;32;1989;20.0;20.0;1670.0;1.0;0.0;0.0;0.0;4.0;0.0;0.05;0.0;0.05;0.05;0.05;0.8;0.8;0.04;0.04;18.6;1.0;0.0;14.3;0.05;0.14;1.0;0.11;0.2;0.2;423.0;577.0;73.3;6846.0;1918.0;217.0;273.0;79.5;143.0;191.0;74.9;43.0;71.0;60.6;6.0;45.0;5.0;1.0;35.0;567.0;7.0;3.0;0.0;5.0;8.0;0.0;0.0;0.0;0.0;1.0;3.0;10.0;11.0;0.59;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;6.0;6.0;11.0;3.0;7.0;20.0;35.0;13.0;17.0;4.0;13.0;17.0;29.0;1.0;738.0;39.0;130.0;489.0;121.0;10.0;738.0;7.0;13.0;53.8;388.0;18.0;20.0;0.0;31.0;10.0;1.0;0.0;0.0;0.0;96.0;26.0;21.0;55.3
570;Maxwel Cornet;ci CIV;FW,MF;24;1996;26.0;21.0;1766.0;9.0;1.0;0.0;1.0;2.0;0.0;0.46;0.05;0.51;0.46;0.51;6.6;6.3;0.33;0.32;19.6;22.0;4.0;47.8;1.12;0.2;0.41;0.14;2.4;2.7;281.0;437.0;64.3;3679.0;860.0;168.0;222.0;75.7;68.0;99.0;68.7;15.0;48.0;31.3;15.0;15.0;14.0;4.0;19.0;393.0;44.0;3.0;3.0;3.0;55.0;34.0;26.0;4.0;0.0;5.0;0.0;24.0;34.0;1.73;22.0;3.0;1.0;3.0;5.0;7.0;0.36;2.0;1.0;1.0;1.0;2.0;16.0;9.0;7.0;5.0;4.0;7.0;15.0;46.7;8.0;13.0;4.0;9.0;10.0;14.0;0.0;652.0;17.0;94.0;207.0;356.0;80.0;651.0;13.0;38.0;34.2;415.0;61.0;33.0;0.0;20.0;20.0;26.0;2.0;0.0;0.0;81.0;24.0;45.0;34.8
571;Maxwel Cornet;ci CIV;DF;24;1996;1.0;1.0;63.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;40.0;82.5;497.0;139.0;17.0;18.0;94.4;13.0;15.0;86.7;2.0;5.0;40.0;1.0;1.0;1.0;1.0;0.0;37.0;3.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.81;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;2.0;3.0;4.0;75.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;44.0;2.0;9.0;23.0;12.0;0.0;44.0;1.0;1.0;100.0;32.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0
572;Jesús Corona;mx MEX;FW,DF;28;1993;18.0;12.0;1157.0;2.0;4.0;0.0;0.0;2.0;0.0;0.16;0.31;0.47;0.16;0.47;2.2;2.2;0.17;0.17;12.9;3.0;0.0;25.0;0.23;0.17;0.67;0.19;-0.2;-0.2;466.0;603.0;77.3;7149.0;1472.0;250.0;284.0;88.0;160.0;198.0;80.8;31.0;67.0;46.3;26.0;23.0;16.0;6.0;25.0;556.0;45.0;2.0;1.0;6.0;52.0;12.0;0.0;10.0;0.0;31.0;2.0;13.0;48.0;3.73;39.0;3.0;5.0;0.0;1.0;7.0;0.54;5.0;0.0;2.0;0.0;0.0;12.0;7.0;7.0;5.0;0.0;3.0;6.0;50.0;3.0;4.0;0.0;4.0;8.0;6.0;0.0;729.0;6.0;107.0;277.0;349.0;50.0;729.0;19.0;44.0;43.2;557.0;36.0;29.0;0.0;11.0;27.0;7.0;0.0;0.0;0.0;64.0;7.0;13.0;35.0
573;Ángel Correa;ar ARG;FW,MF;26;1995;36.0;21.0;1856.0;12.0;5.0;0.0;0.0;3.0;1.0;0.58;0.24;0.82;0.58;0.82;7.6;7.6;0.37;0.37;20.6;23.0;0.0;46.0;1.12;0.24;0.52;0.15;4.4;4.4;465.0;638.0;72.9;5631.0;1250.0;300.0;353.0;85.0;97.0;146.0;66.4;17.0;42.0;40.5;25.0;29.0;15.0;1.0;37.0;608.0;27.0;2.0;6.0;1.0;34.0;15.0;5.0;5.0;0.0;2.0;3.0;21.0;67.0;3.25;47.0;3.0;8.0;4.0;4.0;11.0;0.53;8.0;0.0;0.0;2.0;0.0;16.0;8.0;5.0;10.0;1.0;7.0;29.0;24.1;22.0;25.0;2.0;23.0;10.0;4.0;0.0;888.0;6.0;85.0;338.0;476.0;127.0;888.0;32.0;55.0;58.2;669.0;73.0;48.0;0.0;24.0;27.0;10.0;0.0;0.0;0.0;78.0;5.0;16.0;23.8
574;Joaquín Correa;ar ARG;FW;26;1994;26.0;12.0;1025.0;6.0;1.0;0.0;0.0;2.0;0.0;0.53;0.09;0.61;0.53;0.61;5.6;5.6;0.49;0.49;11.4;16.0;0.0;45.7;1.4;0.17;0.38;0.16;0.4;0.4;280.0;344.0;81.4;3881.0;879.0;166.0;195.0;85.1;81.0;94.0;86.2;14.0;18.0;77.8;19.0;22.0;11.0;0.0;34.0;335.0;7.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;6.0;43.0;3.78;32.0;0.0;5.0;5.0;1.0;5.0;0.44;3.0;0.0;1.0;1.0;0.0;11.0;5.0;2.0;6.0;3.0;1.0;13.0;7.7;12.0;8.0;1.0;7.0;3.0;2.0;0.0;488.0;4.0;21.0;177.0;302.0;84.0;488.0;17.0;40.0;42.5;379.0;28.0;12.0;0.0;15.0;16.0;1.0;0.0;0.0;0.0;32.0;8.0;11.0;42.1
575;Thierry Correia;pt POR;DF;22;1999;19.0;18.0;1414.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.06;0.06;0.0;0.06;0.2;0.2;0.01;0.01;15.7;1.0;0.0;33.3;0.06;0.0;0.0;0.08;-0.2;-0.2;453.0;658.0;68.8;8138.0;3515.0;211.0;242.0;87.2;177.0;254.0;69.7;55.0;113.0;48.7;8.0;43.0;12.0;2.0;45.0;520.0;137.0;6.0;1.0;7.0;48.0;0.0;0.0;0.0;0.0;131.0;1.0;19.0;22.0;1.4;18.0;1.0;1.0;0.0;1.0;1.0;0.06;1.0;0.0;0.0;0.0;0.0;35.0;23.0;26.0;6.0;3.0;14.0;29.0;48.3;15.0;20.0;5.0;15.0;19.0;27.0;0.0;824.0;38.0;276.0;317.0;237.0;13.0;824.0;11.0;22.0;50.0;380.0;28.0;8.0;0.0;32.0;29.0;0.0;0.0;0.0;0.0;109.0;19.0;14.0;57.6
576;Danny da Costa;de GER;DF,MF;28;1993;11.0;7.0;725.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.02;0.02;8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.08;-0.2;-0.2;213.0;319.0;66.8;3932.0;1829.0;76.0;102.0;74.5;114.0;153.0;74.5;19.0;45.0;42.2;2.0;12.0;7.0;3.0;26.0;247.0;71.0;1.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;70.0;1.0;10.0;10.0;1.24;8.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;4.0;6.0;7.0;2.0;6.0;18.0;33.3;12.0;14.0;1.0;13.0;11.0;18.0;1.0;396.0;28.0;117.0;174.0;111.0;9.0;396.0;5.0;11.0;45.5;171.0;11.0;2.0;0.0;8.0;2.0;0.0;0.0;1.0;0.0;48.0;14.0;6.0;70.0
577;David Pereira da Costa;pt POR;MF,FW;20;2001;33.0;16.0;1464.0;3.0;5.0;0.0;0.0;2.0;0.0;0.18;0.31;0.49;0.18;0.49;2.9;2.9;0.18;0.18;16.3;8.0;0.0;32.0;0.49;0.12;0.38;0.11;0.1;0.1;646.0;798.0;81.0;9138.0;2325.0;373.0;422.0;88.4;205.0;243.0;84.4;28.0;60.0;46.7;41.0;61.0;20.0;2.0;55.0;758.0;35.0;12.0;6.0;2.0;35.0;15.0;4.0;8.0;0.0;8.0;5.0;19.0;70.0;4.3;61.0;1.0;3.0;3.0;0.0;10.0;0.61;8.0;0.0;1.0;1.0;0.0;22.0;12.0;9.0;6.0;7.0;11.0;26.0;42.3;15.0;12.0;0.0;12.0;13.0;5.0;0.0;935.0;7.0;106.0;460.0;380.0;56.0;935.0;24.0;37.0;64.9;744.0;29.0;24.0;0.0;9.0;14.0;0.0;0.0;0.0;0.0;69.0;1.0;11.0;8.3
578;Hélder Costa;ao ANG;MF;27;1994;1.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06;0.06;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.0;0.0;5.0;5.0;100.0;79.0;0.0;2.0;2.0;100.0;3.0;3.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.29;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;2.0;4.0;3.0;0.0;9.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
579;Hélder Costa;ao ANG;MF,FW;27;1994;22.0;13.0;1118.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.08;0.08;0.0;0.08;0.5;0.5;0.04;0.04;12.4;2.0;0.0;22.2;0.16;0.0;0.0;0.05;-0.5;-0.5;191.0;302.0;63.2;2872.0;833.0;107.0;146.0;73.3;68.0;97.0;70.1;8.0;26.0;30.8;17.0;17.0;16.0;8.0;22.0;285.0;14.0;2.0;1.0;1.0;46.0;9.0;4.0;0.0;0.0;3.0;3.0;12.0;37.0;2.98;31.0;2.0;2.0;1.0;1.0;2.0;0.16;2.0;0.0;0.0;0.0;0.0;27.0;16.0;11.0;9.0;7.0;14.0;41.0;34.1;27.0;12.0;1.0;11.0;3.0;9.0;0.0;451.0;12.0;96.0;143.0;221.0;31.0;451.0;23.0;58.0;39.7;274.0;35.0;22.0;0.0;28.0;14.0;1.0;0.0;0.0;0.0;60.0;8.0;12.0;40.0
580;Jaume Costa;es ESP;DF;33;1988;25.0;21.0;1828.0;0.0;4.0;0.0;0.0;5.0;1.0;0.0;0.2;0.2;0.0;0.2;0.6;0.6;0.03;0.03;20.3;2.0;0.0;18.2;0.1;0.0;0.0;0.06;-0.6;-0.6;724.0;1010.0;71.7;11216.0;4394.0;392.0;458.0;85.6;263.0;363.0;72.5;48.0;126.0;38.1;20.0;39.0;32.0;17.0;58.0;796.0;212.0;11.0;2.0;5.0;75.0;0.0;0.0;0.0;0.0;201.0;2.0;24.0;46.0;2.27;36.0;7.0;0.0;0.0;2.0;6.0;0.3;5.0;0.0;0.0;0.0;0.0;35.0;26.0;23.0;7.0;5.0;23.0;31.0;74.2;8.0;22.0;7.0;15.0;23.0;55.0;0.0;1182.0;71.0;340.0;473.0;381.0;19.0;1182.0;9.0;14.0;64.3;606.0;15.0;6.0;0.0;21.0;26.0;2.0;0.0;0.0;0.0;100.0;25.0;31.0;44.6
581;Benoît Costil;fr FRA;GK;34;1987;25.0;25.0;2250.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;632.0;905.0;69.8;19839.0;14850.0;79.0;79.0;100.0;259.0;264.0;98.1;290.0;556.0;52.2;1.0;8.0;1.0;0.0;2.0;589.0;315.0;96.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;6.0;0.24;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;50.0;1.0;0.0;0.0;0.0;0.0;6.0;3.0;965.0;776.0;950.0;15.0;0.0;0.0;965.0;0.0;0.0;0.0;396.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;49.0;6.0;0.0;100.0
582;Vladimír Coufal;cz CZE;DF;28;1992;28.0;25.0;2209.0;0.0;4.0;0.0;0.0;5.0;1.0;0.0;0.16;0.16;0.0;0.16;1.0;1.0;0.04;0.04;24.5;4.0;0.0;36.4;0.16;0.0;0.0;0.09;-1.0;-1.0;990.0;1439.0;68.8;15293.0;6881.0;538.0;630.0;85.4;362.0;524.0;69.1;63.0;186.0;33.9;21.0;63.0;30.0;16.0;75.0;1135.0;294.0;17.0;0.0;1.0;107.0;1.0;1.0;0.0;0.0;276.0;10.0;44.0;51.0;2.08;39.0;10.0;0.0;1.0;1.0;7.0;0.29;7.0;0.0;0.0;0.0;0.0;45.0;25.0;24.0;14.0;7.0;18.0;36.0;50.0;18.0;31.0;9.0;22.0;22.0;64.0;1.0;1662.0;110.0;451.0;698.0;531.0;30.0;1662.0;15.0;23.0;65.2;883.0;30.0;15.0;1.0;29.0;15.0;2.0;0.0;1.0;1.0;131.0;33.0;34.0;49.3
583;Kalifa Coulibaly;ml MLI;FW;29;1991;21.0;9.0;850.0;5.0;0.0;0.0;0.0;1.0;0.0;0.53;0.0;0.53;0.53;0.53;5.1;5.1;0.54;0.54;9.4;10.0;0.0;38.5;1.06;0.19;0.5;0.2;-0.1;-0.1;111.0;191.0;58.1;1267.0;281.0;66.0;102.0;64.7;23.0;50.0;46.0;3.0;4.0;75.0;9.0;4.0;5.0;0.0;10.0;178.0;11.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;15.0;1.59;13.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;1.0;3.0;0.0;4.0;0.0;4.0;2.0;2.0;0.0;0.0;11.0;0.0;294.0;16.0;21.0;134.0;140.0;47.0;294.0;6.0;10.0;60.0;222.0;29.0;9.0;0.0;11.0;8.0;7.0;0.0;0.0;0.0;14.0;77.0;41.0;65.3
584;Lassana Coulibaly;ml MLI;MF;25;1996;31.0;29.0;2332.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;1.1;0.04;0.04;25.9;7.0;0.0;31.8;0.27;0.0;0.0;0.05;-1.1;-1.1;677.0;834.0;81.2;10398.0;3087.0;361.0;416.0;86.8;241.0;290.0;83.1;46.0;66.0;69.7;10.0;71.0;8.0;2.0;54.0;809.0;22.0;15.0;0.0;3.0;13.0;0.0;0.0;0.0;0.0;5.0;3.0;19.0;43.0;1.66;32.0;0.0;2.0;3.0;6.0;1.0;0.04;1.0;0.0;0.0;0.0;0.0;58.0;32.0;29.0;26.0;3.0;24.0;62.0;38.7;38.0;40.0;13.0;27.0;22.0;27.0;0.0;1137.0;64.0;278.0;661.0;227.0;8.0;1137.0;35.0;64.0;54.7;628.0;35.0;20.0;0.0;34.0;49.0;0.0;0.0;0.0;0.0;171.0;22.0;23.0;48.9
585;Mamadou Coulibaly;sn SEN;MF;22;1999;12.0;9.0;808.0;2.0;0.0;0.0;0.0;1.0;0.0;0.22;0.0;0.22;0.22;0.22;1.1;1.1;0.13;0.13;9.0;4.0;0.0;40.0;0.45;0.2;0.5;0.12;0.9;0.9;250.0;331.0;75.5;3878.0;1225.0;135.0;160.0;84.4;83.0;106.0;78.3;20.0;28.0;71.4;5.0;31.0;4.0;1.0;27.0;327.0;3.0;2.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;1.0;1.0;15.0;25.0;2.79;19.0;1.0;2.0;1.0;2.0;2.0;0.22;0.0;0.0;1.0;1.0;0.0;15.0;12.0;8.0;5.0;2.0;7.0;20.0;35.0;13.0;9.0;0.0;9.0;11.0;9.0;0.0;439.0;11.0;94.0;225.0;131.0;12.0;439.0;18.0;26.0;69.2;254.0;27.0;6.0;0.0;16.0;9.0;0.0;1.0;0.0;0.0;74.0;9.0;8.0;52.9
586;Tanguy Coulibaly;fr FRA;FW,MF;20;2001;21.0;11.0;1079.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;0.08;0.08;0.0;0.08;1.2;1.2;0.1;0.1;12.0;3.0;0.0;23.1;0.25;0.0;0.0;0.09;-1.2;-1.2;239.0;326.0;73.3;3274.0;689.0;147.0;180.0;81.7;75.0;101.0;74.3;9.0;19.0;47.4;8.0;11.0;6.0;2.0;10.0;282.0;43.0;1.0;2.0;1.0;14.0;0.0;0.0;0.0;0.0;38.0;1.0;10.0;27.0;2.25;15.0;0.0;4.0;0.0;6.0;1.0;0.08;1.0;0.0;0.0;0.0;0.0;27.0;15.0;14.0;11.0;2.0;9.0;19.0;47.4;10.0;14.0;2.0;12.0;4.0;10.0;0.0;491.0;10.0;99.0;210.0;194.0;25.0;491.0;22.0;43.0;51.2;303.0;43.0;15.0;0.0;24.0;14.0;6.0;0.0;0.0;0.0;57.0;8.0;14.0;36.4
587;Thibaut Courtois;be BEL;GK;29;1992;36.0;36.0;3240.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;936.0;1137.0;82.3;21923.0;14425.0;208.0;210.0;99.0;531.0;537.0;98.9;192.0;383.0;50.1;0.0;5.0;0.0;0.0;1.0;897.0;238.0;39.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.08;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;50.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;1203.0;1037.0;1197.0;6.0;0.0;0.0;1203.0;0.0;0.0;0.0;659.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;44.0;8.0;1.0;88.9
588;Philippe Coutinho;br BRA;MF,FW;29;1992;19.0;16.0;1329.0;5.0;3.0;0.0;0.0;0.0;0.0;0.34;0.2;0.54;0.34;0.54;4.1;4.1;0.28;0.28;14.8;16.0;6.0;37.2;1.08;0.12;0.31;0.1;0.9;0.9;531.0;655.0;81.1;8091.0;2160.0;292.0;340.0;85.9;175.0;205.0;85.4;38.0;61.0;62.3;25.0;71.0;16.0;3.0;54.0;615.0;35.0;7.0;3.0;2.0;18.0;6.0;3.0;3.0;0.0;3.0;5.0;9.0;62.0;4.19;47.0;4.0;3.0;6.0;2.0;8.0;0.54;6.0;0.0;1.0;1.0;0.0;17.0;12.0;4.0;11.0;2.0;6.0;21.0;28.6;15.0;11.0;1.0;10.0;7.0;4.0;0.0;809.0;7.0;56.0;438.0;328.0;47.0;809.0;21.0;43.0;48.8;627.0;35.0;20.0;0.0;8.0;20.0;4.0;0.0;0.0;0.0;53.0;5.0;17.0;22.7
589;Philippe Coutinho;br BRA;MF,FW;29;1992;12.0;5.0;503.0;2.0;0.0;1.0;1.0;1.0;0.0;0.36;0.0;0.36;0.18;0.18;3.3;2.6;0.6;0.46;5.6;6.0;2.0;26.1;1.07;0.04;0.17;0.11;-1.3;-1.6;268.0;325.0;82.5;3401.0;791.0;172.0;183.0;94.0;61.0;79.0;77.2;8.0;27.0;29.6;1.0;27.0;9.0;2.0;21.0;305.0;19.0;7.0;2.0;0.0;19.0;9.0;2.0;5.0;0.0;3.0;1.0;3.0;16.0;2.87;11.0;1.0;1.0;1.0;1.0;3.0;0.54;2.0;0.0;0.0;0.0;1.0;6.0;3.0;3.0;3.0;0.0;3.0;11.0;27.3;8.0;3.0;0.0;3.0;4.0;3.0;0.0;399.0;4.0;24.0;159.0;220.0;23.0;398.0;13.0;19.0;68.4;346.0;19.0;16.0;0.0;7.0;13.0;2.0;1.0;0.0;0.0;23.0;2.0;4.0;33.3
590;Nicolas Cozza;fr FRA;DF;22;1999;34.0;32.0;2770.0;2.0;2.0;0.0;0.0;2.0;1.0;0.06;0.06;0.13;0.06;0.13;1.4;1.4;0.05;0.05;30.8;3.0;0.0;50.0;0.1;0.33;0.67;0.23;0.6;0.6;1115.0;1377.0;81.0;20482.0;7047.0;409.0;475.0;86.1;573.0;658.0;87.1;109.0;187.0;58.3;11.0;47.0;9.0;3.0;61.0;1247.0;129.0;22.0;0.0;5.0;24.0;0.0;0.0;0.0;0.0;106.0;1.0;14.0;31.0;1.01;20.0;2.0;3.0;0.0;4.0;5.0;0.16;3.0;1.0;1.0;0.0;0.0;80.0;47.0;50.0;23.0;7.0;35.0;65.0;53.8;30.0;35.0;19.0;16.0;38.0;82.0;1.0;1705.0;162.0;828.0;700.0;202.0;29.0;1705.0;18.0;33.0;54.5;1015.0;48.0;14.0;0.0;24.0;19.0;1.0;0.0;1.0;0.0;137.0;40.0;35.0;53.3
591;Alessio Cragno;it ITA;GK;27;1994;35.0;35.0;3150.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;775.0;1216.0;63.7;27429.0;23122.0;97.0;100.0;97.0;256.0;264.0;97.0;410.0;830.0;49.4;0.0;27.0;0.0;0.0;0.0;752.0;454.0;138.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;4.0;0.11;1.0;3.0;0.0;0.0;0.0;1.0;0.03;0.0;1.0;0.0;0.0;0.0;3.0;3.0;2.0;1.0;0.0;3.0;3.0;100.0;0.0;0.0;0.0;0.0;1.0;14.0;1.0;1305.0;1064.0;1295.0;11.0;0.0;0.0;1305.0;0.0;0.0;0.0;486.0;1.0;1.0;0.0;1.0;8.0;0.0;0.0;1.0;0.0;39.0;3.0;3.0;50.0
592;Aaron Cresswell;eng ENG;DF;31;1989;31.0;31.0;2726.0;2.0;3.0;0.0;0.0;3.0;0.0;0.07;0.1;0.17;0.07;0.17;1.3;1.3;0.04;0.04;30.3;3.0;8.0;16.7;0.1;0.11;0.67;0.07;0.7;0.7;1656.0;2096.0;79.0;27331.0;11135.0;837.0;912.0;91.8;650.0;755.0;86.1;134.0;318.0;42.1;31.0;131.0;19.0;12.0;118.0;1736.0;350.0;67.0;0.0;6.0;145.0;51.0;11.0;40.0;0.0;232.0;10.0;44.0;53.0;1.75;31.0;20.0;0.0;2.0;0.0;6.0;0.2;2.0;4.0;0.0;0.0;0.0;28.0;18.0;18.0;6.0;4.0;13.0;25.0;52.0;12.0;31.0;18.0;13.0;35.0;66.0;0.0;2282.0;125.0;669.0;1070.0;561.0;22.0;2282.0;8.0;17.0;47.1;1495.0;14.0;4.0;0.0;14.0;10.0;2.0;0.0;1.0;0.0;163.0;32.0;24.0;57.1
593;Charlie Cresswell;eng ENG;DF;18;2002;5.0;1.0;141.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.07;0.07;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.11;-0.1;-0.1;75.0;106.0;70.8;1560.0;592.0;23.0;29.0;79.3;43.0;50.0;86.0;9.0;24.0;37.5;0.0;3.0;0.0;0.0;4.0;104.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.28;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;4.0;0.0;3.0;3.0;100.0;0.0;1.0;1.0;0.0;2.0;6.0;0.0;123.0;11.0;71.0;49.0;3.0;1.0;123.0;0.0;0.0;0.0;77.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;3.0;66.7
594;Domenico Criscito;it ITA;DF;34;1986;20.0;18.0;1618.0;6.0;1.0;6.0;7.0;4.0;0.0;0.33;0.06;0.39;0.0;0.06;6.0;0.5;0.33;0.03;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;-0.5;774.0;1008.0;76.8;13603.0;5374.0;342.0;378.0;90.5;350.0;427.0;82.0;67.0;161.0;41.6;9.0;61.0;13.0;8.0;60.0;836.0;161.0;52.0;2.0;6.0;50.0;7.0;3.0;4.0;0.0;92.0;11.0;13.0;25.0;1.39;15.0;4.0;0.0;3.0;1.0;2.0;0.11;2.0;0.0;0.0;0.0;0.0;37.0;21.0;19.0;14.0;4.0;16.0;25.0;64.0;9.0;22.0;12.0;10.0;39.0;57.0;0.0;1200.0;109.0;433.0;561.0;222.0;14.0;1193.0;8.0;11.0;72.7;647.0;13.0;9.0;0.0;21.0;27.0;0.0;0.0;0.0;0.0;126.0;18.0;17.0;51.4
595;Bryan Cristante;it ITA;MF;26;1995;34.0;29.0;2678.0;2.0;0.0;0.0;0.0;9.0;0.0;0.07;0.0;0.07;0.07;0.07;3.0;3.0;0.1;0.1;29.8;5.0;0.0;12.5;0.17;0.05;0.4;0.07;-1.0;-1.0;1484.0;1818.0;81.6;29534.0;9846.0;531.0;621.0;85.5;709.0;811.0;87.4;221.0;315.0;70.2;24.0;247.0;21.0;3.0;177.0;1734.0;79.0;71.0;3.0;18.0;14.0;0.0;0.0;0.0;0.0;8.0;5.0;18.0;62.0;2.08;52.0;0.0;0.0;7.0;1.0;1.0;0.03;0.0;0.0;0.0;1.0;0.0;79.0;39.0;31.0;39.0;9.0;37.0;69.0;53.6;32.0;31.0;5.0;26.0;40.0;45.0;0.0;2104.0;85.0;459.0;1392.0;267.0;40.0;2104.0;23.0;30.0;76.7;1424.0;19.0;15.0;0.0;40.0;14.0;1.0;0.0;1.0;1.0;190.0;87.0;61.0;58.8
